cellname	file_path	stage	celltype
GasbE751024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999030_GasbE751024.pairs.gz	E75	ExE ectoderm
GasbE751027	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999033_GasbE751027.pairs.gz	E75	ExE endoderm
GasbE751030	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999036_GasbE751030.pairs.gz	E75	early mesoderm
GasbE751031	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999037_GasbE751031.pairs.gz	E75	neural ectoderm
GasbE751032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999038_GasbE751032.pairs.gz	E75	ExE endoderm
GasbE751033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999039_GasbE751033.pairs.gz	E75	ExE ectoderm
GasbE751036	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999042_GasbE751036.pairs.gz	E75	ExE endoderm
GasbE751041	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999047_GasbE751041.pairs.gz	E75	ExE ectoderm
GasbE751043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999049_GasbE751043.pairs.gz	E75	ExE endoderm
GasbE751050	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999056_GasbE751050.pairs.gz	E75	neural ectoderm
GasbE751051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999057_GasbE751051.pairs.gz	E75	early mesoderm
GasbE751054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999060_GasbE751054.pairs.gz	E75	early mesenchyme
GasbE751058	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999064_GasbE751058.pairs.gz	E75	ExE ectoderm
GasbE751060	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999066_GasbE751060.pairs.gz	E75	neural ectoderm
GasbE751064	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999070_GasbE751064.pairs.gz	E75	ExE endoderm
GasbE751065	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999071_GasbE751065.pairs.gz	E75	ExE endoderm
GasbE751069	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999075_GasbE751069.pairs.gz	E75	endoderm
GasbE751070	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999076_GasbE751070.pairs.gz	E75	neural ectoderm
GasbE751075	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999081_GasbE751075.pairs.gz	E75	early mesenchyme
GasbE751078	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999084_GasbE751078.pairs.gz	E75	mitosis
GasbE751080	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999086_GasbE751080.pairs.gz	E75	mitosis
GasbE751082	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999088_GasbE751082.pairs.gz	E75	ExE endoderm
GasbE751085	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999091_GasbE751085.pairs.gz	E75	ExE endoderm
GasbE751090	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999096_GasbE751090.pairs.gz	E75	ExE mesoderm
GasbE751092	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999098_GasbE751092.pairs.gz	E75	early mesoderm
GasbE751097	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999103_GasbE751097.pairs.gz	E75	ExE mesoderm
GasbE751101	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999107_GasbE751101.pairs.gz	E75	epiblast and PS
GasbE751103	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999109_GasbE751103.pairs.gz	E75	ExE ectoderm
GasbE751104	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999110_GasbE751104.pairs.gz	E75	ExE ectoderm
GasbE751109	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999115_GasbE751109.pairs.gz	E75	epiblast and PS
GasbE751110	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999116_GasbE751110.pairs.gz	E75	blood
GasbE751113	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999119_GasbE751113.pairs.gz	E75	ExE ectoderm
GasbE751120	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999125_GasbE751120.pairs.gz	E75	endoderm
GasbE751121	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999126_GasbE751121.pairs.gz	E75	ExE ectoderm
GasbE751129	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999134_GasbE751129.pairs.gz	E75	ExE ectoderm
GasbE751131	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999136_GasbE751131.pairs.gz	E75	ExE endoderm
GasbE751133	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999138_GasbE751133.pairs.gz	E75	neural ectoderm
GasbE751139	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999144_GasbE751139.pairs.gz	E75	blood
GasbE751140	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999145_GasbE751140.pairs.gz	E75	ExE endoderm
GasbE751141	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999146_GasbE751141.pairs.gz	E75	blood
GasbE751147	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999152_GasbE751147.pairs.gz	E75	blood
GasbE751148	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999153_GasbE751148.pairs.gz	E75	ExE mesoderm
GasbE751151	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999156_GasbE751151.pairs.gz	E75	ExE endoderm
GasbE751153	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999158_GasbE751153.pairs.gz	E75	early mesoderm
GasbE751163	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999167_GasbE751163.pairs.gz	E75	endoderm
GasbE751164	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999168_GasbE751164.pairs.gz	E75	ExE mesoderm
GasbE751166	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999170_GasbE751166.pairs.gz	E75	ExE endoderm
GasbE751180	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999183_GasbE751180.pairs.gz	E75	early mesenchyme
GasbE751181	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999184_GasbE751181.pairs.gz	E75	ExE ectoderm
GasbE751190	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999193_GasbE751190.pairs.gz	E75	early mesoderm
GasbE751191	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999194_GasbE751191.pairs.gz	E75	early mesenchyme
GasbE751195	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999198_GasbE751195.pairs.gz	E75	early mesoderm
GasbE751196	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999199_GasbE751196.pairs.gz	E75	neural ectoderm
GasbE751197	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999200_GasbE751197.pairs.gz	E75	ExE ectoderm
GasbE751202	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999205_GasbE751202.pairs.gz	E75	ExE ectoderm
GasbE751203	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999206_GasbE751203.pairs.gz	E75	mitosis
GasbE751204	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999207_GasbE751204.pairs.gz	E75	blood
GasbE751208	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999211_GasbE751208.pairs.gz	E75	epithelial cells
GasbE751210	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999213_GasbE751210.pairs.gz	E75	early mesoderm
GasbE751214	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999217_GasbE751214.pairs.gz	E75	neural ectoderm
GasbE751215	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999218_GasbE751215.pairs.gz	E75	neural ectoderm
GasbE751216	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999219_GasbE751216.pairs.gz	E75	ExE mesoderm
GasbE751218	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999221_GasbE751218.pairs.gz	E75	neural ectoderm
GasbE751219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999222_GasbE751219.pairs.gz	E75	epithelial cells
GasbE751220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999223_GasbE751220.pairs.gz	E75	neural ectoderm
GasbE751222	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999225_GasbE751222.pairs.gz	E75	neural ectoderm
GasbE751223	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999226_GasbE751223.pairs.gz	E75	epithelial cells
GasbE751224	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999227_GasbE751224.pairs.gz	E75	neural ectoderm
GasbE751225	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999228_GasbE751225.pairs.gz	E75	early mesenchyme
GasbE751227	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999230_GasbE751227.pairs.gz	E75	neural ectoderm
GasbE751228	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999231_GasbE751228.pairs.gz	E75	early mesenchyme
GasbE751229	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999232_GasbE751229.pairs.gz	E75	ExE endoderm
GasbE751230	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999233_GasbE751230.pairs.gz	E75	mitosis
GasbE751231	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999234_GasbE751231.pairs.gz	E75	early mesenchyme
GasbE751232	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999235_GasbE751232.pairs.gz	E75	ExE ectoderm
GasbE751233	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999236_GasbE751233.pairs.gz	E75	early mesenchyme
GasbE751234	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999237_GasbE751234.pairs.gz	E75	endoderm
GasbE751235	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999238_GasbE751235.pairs.gz	E75	early mesenchyme
GasbE751237	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999240_GasbE751237.pairs.gz	E75	ExE ectoderm
GasbE751240	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999242_GasbE751240.pairs.gz	E75	neural ectoderm
GasbE751241	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999243_GasbE751241.pairs.gz	E75	ExE endoderm
GasbE751243	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999245_GasbE751243.pairs.gz	E75	ExE ectoderm
GasbE751244	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999246_GasbE751244.pairs.gz	E75	early mesenchyme
GasbE751245	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999247_GasbE751245.pairs.gz	E75	early mesoderm
GasbE751247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999248_GasbE751247.pairs.gz	E75	blood
GasbE751255	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999255_GasbE751255.pairs.gz	E75	early mesoderm
GasbE751256	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999256_GasbE751256.pairs.gz	E75	ExE ectoderm
GasbE751258	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999258_GasbE751258.pairs.gz	E75	blood
GasbE751259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999259_GasbE751259.pairs.gz	E75	blood
GasbE751260	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999260_GasbE751260.pairs.gz	E75	epithelial cells
GasbE751261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999261_GasbE751261.pairs.gz	E75	neural ectoderm
GasbE751264	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999264_GasbE751264.pairs.gz	E75	early mesenchyme
GasbE751266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999266_GasbE751266.pairs.gz	E75	neural ectoderm
GasbE751267	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999267_GasbE751267.pairs.gz	E75	ExE endoderm
GasbE751268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999268_GasbE751268.pairs.gz	E75	early mesenchyme
GasbE751275	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999275_GasbE751275.pairs.gz	E75	ExE mesoderm
GasbE751276	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999276_GasbE751276.pairs.gz	E75	neural ectoderm
GasbE751277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999277_GasbE751277.pairs.gz	E75	neural ectoderm
GasbE751279	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999279_GasbE751279.pairs.gz	E75	neural ectoderm
GasbE751286	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999284_GasbE751286.pairs.gz	E75	epithelial cells
GasbE751293	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999291_GasbE751293.pairs.gz	E75	mitosis
GasbE751296	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999294_GasbE751296.pairs.gz	E75	early mesenchyme
GasbE751297	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999295_GasbE751297.pairs.gz	E75	neural ectoderm
GasbE751298	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999296_GasbE751298.pairs.gz	E75	early mesenchyme
GasbE751299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999297_GasbE751299.pairs.gz	E75	ExE ectoderm
GasbE751300	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999298_GasbE751300.pairs.gz	E75	ExE ectoderm
GasbE751303	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999301_GasbE751303.pairs.gz	E75	early mesoderm
GasbE751306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999304_GasbE751306.pairs.gz	E75	neural ectoderm
GasbE751307	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999305_GasbE751307.pairs.gz	E75	blood
GasbE751310	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999308_GasbE751310.pairs.gz	E75	ExE ectoderm
GasbE751311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999309_GasbE751311.pairs.gz	E75	blood
GasbE751312	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999310_GasbE751312.pairs.gz	E75	early mesoderm
GasbE751317	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999315_GasbE751317.pairs.gz	E75	mitosis
GasbE751320	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999318_GasbE751320.pairs.gz	E75	ExE mesoderm
GasbE751321	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999319_GasbE751321.pairs.gz	E75	neural ectoderm
GasbE751322	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999320_GasbE751322.pairs.gz	E75	neural ectoderm
GasbE751323	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999321_GasbE751323.pairs.gz	E75	ExE ectoderm
GasbE751331	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999329_GasbE751331.pairs.gz	E75	neural ectoderm
GasbE751334	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999332_GasbE751334.pairs.gz	E75	ExE endoderm
GasbE751335	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999333_GasbE751335.pairs.gz	E75	neural ectoderm
GasbE751337	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999335_GasbE751337.pairs.gz	E75	neural ectoderm
GasbE751338	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999336_GasbE751338.pairs.gz	E75	endoderm
GasbE751339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999337_GasbE751339.pairs.gz	E75	ExE endoderm
GasbE751340	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999338_GasbE751340.pairs.gz	E75	ExE ectoderm
GasbE751341	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999339_GasbE751341.pairs.gz	E75	ExE mesoderm
GasbE751342	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999340_GasbE751342.pairs.gz	E75	ExE mesoderm
GasbE751344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999342_GasbE751344.pairs.gz	E75	early mesoderm
GasbE751345	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999343_GasbE751345.pairs.gz	E75	early mesoderm
GasbE751349	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999347_GasbE751349.pairs.gz	E75	neural ectoderm
GasbE751350	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999348_GasbE751350.pairs.gz	E75	ExE mesoderm
GasbE751351	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999349_GasbE751351.pairs.gz	E75	endoderm
GasbE751353	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999351_GasbE751353.pairs.gz	E75	early mesenchyme
GasbE751354	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999352_GasbE751354.pairs.gz	E75	ExE ectoderm
GasbE751357	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999355_GasbE751357.pairs.gz	E75	ExE ectoderm
GasbE751358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999356_GasbE751358.pairs.gz	E75	mitosis
GasbE751359	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999357_GasbE751359.pairs.gz	E75	ExE mesoderm
GasbE751361	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999359_GasbE751361.pairs.gz	E75	neural ectoderm
GasbE751362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999360_GasbE751362.pairs.gz	E75	ExE endoderm
GasbE751365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999363_GasbE751365.pairs.gz	E75	mitosis
GasbE751366	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999364_GasbE751366.pairs.gz	E75	early mesoderm
GasbE751367	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999365_GasbE751367.pairs.gz	E75	blood
GasbE751368	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999366_GasbE751368.pairs.gz	E75	ExE mesoderm
GasbE751371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999369_GasbE751371.pairs.gz	E75	neural ectoderm
GasbE751372	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999370_GasbE751372.pairs.gz	E75	early mesoderm
GasbE751375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999373_GasbE751375.pairs.gz	E75	neural ectoderm
GasbE751377	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999375_GasbE751377.pairs.gz	E75	early mesoderm
GasbE751378	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999376_GasbE751378.pairs.gz	E75	endoderm
GasbE751380	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999378_GasbE751380.pairs.gz	E75	ExE mesoderm
GasbE751381	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999379_GasbE751381.pairs.gz	E75	neural ectoderm
GascE753001	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999380_GascE753001.pairs.gz	E75	neural ectoderm
GascE753002	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999381_GascE753002.pairs.gz	E75	ExE mesoderm
GascE753012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999391_GascE753012.pairs.gz	E75	neural ectoderm
GascE753021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999400_GascE753021.pairs.gz	E75	mitosis
GascE753026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999405_GascE753026.pairs.gz	E75	neural ectoderm
GascE753028	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999407_GascE753028.pairs.gz	E75	ExE endoderm
GascE753029	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999408_GascE753029.pairs.gz	E75	ExE mesoderm
GascE753036	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999415_GascE753036.pairs.gz	E75	ExE ectoderm
GascE753040	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999418_GascE753040.pairs.gz	E75	endoderm
GascE753054	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999432_GascE753054.pairs.gz	E75	blood
GascE753055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999433_GascE753055.pairs.gz	E75	early mesoderm
GascE753085	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999463_GascE753085.pairs.gz	E75	endoderm
GascE753093	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999471_GascE753093.pairs.gz	E75	ExE mesoderm
GascE753097	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999475_GascE753097.pairs.gz	E75	neural ectoderm
GascE753098	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999476_GascE753098.pairs.gz	E75	neural ectoderm
GascE753101	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999479_GascE753101.pairs.gz	E75	early mesenchyme
GascE753108	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999486_GascE753108.pairs.gz	E75	neural ectoderm
GascE753112	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999490_GascE753112.pairs.gz	E75	early mesoderm
GascE753116	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999494_GascE753116.pairs.gz	E75	ExE endoderm
GascE753119	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999497_GascE753119.pairs.gz	E75	neural ectoderm
GascE753120	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999498_GascE753120.pairs.gz	E75	early mesenchyme
GascE753124	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999502_GascE753124.pairs.gz	E75	neural ectoderm
GascE753125	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999503_GascE753125.pairs.gz	E75	ExE endoderm
GascE753130	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999508_GascE753130.pairs.gz	E75	ExE endoderm
GascE753136	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999513_GascE753136.pairs.gz	E75	ExE ectoderm
GascE753140	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999517_GascE753140.pairs.gz	E75	neural ectoderm
GasdE701022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999542_GasdE701022.pairs.gz	E70	neural ectoderm
GasdE701023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999543_GasdE701023.pairs.gz	E70	ExE endoderm
GasdE701033	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999553_GasdE701033.pairs.gz	E70	epiblast and PS
GasdE701039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999559_GasdE701039.pairs.gz	E70	blood
GasdE701043	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999563_GasdE701043.pairs.gz	E70	early mesoderm
GasdE701046	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999566_GasdE701046.pairs.gz	E70	epiblast and PS
GasdE701053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999573_GasdE701053.pairs.gz	E70	mitosis
GasdE701055	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6999575_GasdE701055.pairs.gz	E70	epiblast and PS
