Cellname	pairs	order_index	near_p	mitotic_p	farAvg	NaganoCellcycle	repli_score	annote_ratio
GasaE751121	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998713_GasaE751121.pairs.gz	2200	0.6334323871981419	0.1444820166000615	25835001.3551116	early/mid-S	0.6039356700306124	0.9949614049477832
GasaE751122	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998714_GasaE751122.pairs.gz	1488	0.6836391527523747	0.12365036285326568	26590988.193693098	early/mid-S	0.6669408454371425	0.9954213131585099
GasaE751123	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998715_GasaE751123.pairs.gz	7338	0.4273180061361916	0.26246961788261547	16042319.080035804	G1	0.49080344657022296	0.99306899857716
GasaE751124	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998716_GasaE751124.pairs.gz	5041	0.5878433144685216	0.16320572686908683	23932796.015312694	G1	0.5314778923051322	0.9939261347507317
GasaE751125	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998717_GasaE751125.pairs.gz	1637	0.7066256327568431	0.12428003317855177	25150985.678516332	early/mid-S	0.5156435416479692	0.9947422742094714
GasaE751126	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998718_GasaE751126.pairs.gz	1386	0.685895630416129	0.13535819321538753	23934312.58765445	early/mid-S	0.5814042900177026	0.9948983687454845
GasaE751127	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998719_GasaE751127.pairs.gz	6576	0.4424257982977547	0.1684225596871976	29200036.77171914	G1	0.5131271140650328	0.9929726370101538
GasaE751128	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998720_GasaE751128.pairs.gz	2503	0.6643339230038959	0.13440857425958302	25917179.182678577	early/mid-S	0.6239314642997733	0.9952057766297056
GasaE751129	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998721_GasaE751129.pairs.gz	6561	0.47826223010326485	0.18888077605090225	22244191.849186756	G1	0.5211258716985895	0.9943280426619545
GasaE751130	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998722_GasaE751130.pairs.gz	961	0.7367874879549329	0.10904553653052652	25836577.938122217	early/mid-S	0.5493317465517588	0.994691413327628
GasaE751131	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998723_GasaE751131.pairs.gz	4214	0.6279564204551235	0.14288475428013386	27331430.913405903	G1	0.5248584810781299	0.9943708514123157
GasaE751132	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998724_GasaE751132.pairs.gz	85	0.7631384300263622	0.0952737686574241	23597227.38027366	early/mid-S	0.5430340221757124	0.9943510860951374
GasaE751133	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998725_GasaE751133.pairs.gz	247	0.7418851151674226	0.10730758730356399	24423493.20044063	early/mid-S	0.5948056392444333	0.9946444448708845
GasaE751134	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998726_GasaE751134.pairs.gz	3631	0.6786116125272181	0.14259464622507872	21488303.072173215	early/mid-S	0.5251825306858766	0.9944478980022184
GasaE751135	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998727_GasaE751135.pairs.gz	412	0.6353504160386261	0.15085229709692047	20915218.026826255	early/mid-S	0.5863106347068274	0.9940257875006085
GasaE751136	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998728_GasaE751136.pairs.gz	2319	0.6563193299244267	0.13644129127169619	25641629.239471845	early/mid-S	0.6408472291470463	0.9953446715786752
GasaE751137	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998729_GasaE751137.pairs.gz	798	0.7667041453928815	0.11035334451551067	22908951.139455784	early/mid-S	0.5501591975485971	0.9951761945801015
GasaE751138	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998730_GasaE751138.pairs.gz	5052	0.5914420713038869	0.16282364123232712	25446824.064034093	G1	0.6231083562197298	0.9949266356741386
GasaE751139	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998731_GasaE751139.pairs.gz	5904	0.49908489208633094	0.1662158273381295	24381398.298878416	G1	0.5187521675226661	0.9934933033871154
GasaE751140	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998732_GasaE751140.pairs.gz	6702	0.4743284931130018	0.20833906431139843	18980670.138117924	G1	0.5009579263711496	0.9931029301277235
GasaE751141	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998733_GasaE751141.pairs.gz	1640	0.7143597402993264	0.12632466648377888	23526487.955545615	early/mid-S	0.5245515198402465	0.9947564354340653
GasaE751142	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998734_GasaE751142.pairs.gz	4715	0.6004176577972009	0.14355949549150854	28132989.974163577	G1	0.5760287809915798	0.9946874269733221
GasaE751143	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998735_GasaE751143.pairs.gz	357	0.7690593777613939	0.10389075315917014	21097188.66986685	early/mid-S	0.5386167816526478	0.9942329804996377
GasaE751144	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998736_GasaE751144.pairs.gz	5451	0.6060360764409246	0.1502346390715075	28557053.624972917	G1	0.571225830523833	0.9948529509747744
GasaE751145	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998737_GasaE751145.pairs.gz	3718	0.6737903045979574	0.13511126967845516	24856298.364624802	early/mid-S	0.5256956979337649	0.994571293019299
GasaE751146	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998738_GasaE751146.pairs.gz	6882	0.4195198409020047	0.2302623263025727	18476117.326582365	G1	0.5028072384775323	0.9935722109626598
GasaE751147	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998739_GasaE751147.pairs.gz	572	0.8075563208787178	0.08987905403340024	23607729.68683394	mid-S/G2	0.5425639397263438	0.9947210034062699
GasaE751148	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998740_GasaE751148.pairs.gz	7091	0.43931731641471616	0.20291476775830133	20655110.949750558	G1	0.5001962136707415	0.9936438662417353
GasaE751149	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998741_GasaE751149.pairs.gz	282	0.7360932613022463	0.10105771964742678	24699756.18179462	early/mid-S	0.6163753506455159	0.9948202890467364
GasaE751150	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998742_GasaE751150.pairs.gz	5138	0.6002763159403341	0.1515323496027242	27296590.509416323	G1	0.5416136075826575	0.9946576410372183
GasaE751151	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998743_GasaE751151.pairs.gz	5677	0.5494934737504249	0.16326023325064554	26514187.327272	G1	0.5272425487627627	0.9940838701573687
GasaE751152	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998744_GasaE751152.pairs.gz	3141	0.6225826892829258	0.14019553483530037	25326145.62506914	G1	0.5368130771533626	0.9945575829220176
GasaE751153	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998745_GasaE751153.pairs.gz	6691	0.47574983628028816	0.22195808775376555	18191913.75152861	G1	0.5245725553880061	0.993687507249739
GasaE751154	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998746_GasaE751154.pairs.gz	7408	0.382871994991045	0.22983677213623194	19620250.152123403	G1	0.4925599223851103	0.9929349022969007
GasaE751155	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998747_GasaE751155.pairs.gz	1073	0.714374599688901	0.11993778021776924	24729243.532515865	early/mid-S	0.5345235348407937	0.9946065989847716
GasaE751156	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998748_GasaE751156.pairs.gz	4987	0.5883792672666548	0.16146138745124033	22113302.78928677	G1	0.4943269571697285	0.9938582099867188
GasaE751157	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998749_GasaE751157.pairs.gz	3646	0.7414634476046286	0.13271196063588192	23819530.99263768	early/mid-S	0.5188100039124808	0.9943068388158225
GasaE751158	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998750_GasaE751158.pairs.gz	6716	0.48513680475622245	0.20371289481187366	19518413.622936428	G1	0.4862353696943108	0.9933409585885966
GasaE751159	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998751_GasaE751159.pairs.gz	5966	0.5464009369899199	0.17751722591175847	21524277.924366504	G1	0.5369384260361532	0.9939859160088643
GasaE751160	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998752_GasaE751160.pairs.gz	801	0.6387790541669409	0.15125633483361095	21175741.08876581	early/mid-S	0.6405635491222391	0.9943507261520512
GasaE751161	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998753_GasaE751161.pairs.gz	2539	0.5822926808618719	0.1845553062693138	19437938.89858654	G1	0.5439401678219628	0.9943159430864648
GasaE751162	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998754_GasaE751162.pairs.gz	4941	0.590265325495987	0.14980774209633033	27213425.75256321	G1	0.5422618518493193	0.9946048699766826
GasaE751163	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998755_GasaE751163.pairs.gz	347	0.7271032012170187	0.12119477205437325	20456065.79725988	early/mid-S	0.5630152844458287	0.994543787792423
GasaE751164	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998756_GasaE751164.pairs.gz	3593	0.6240883550947467	0.1500410542076538	26817889.160617862	G1	0.6047855176995349	0.9947541994875202
GasaE751165	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998757_GasaE751165.pairs.gz	6227	0.5015747703748925	0.18480311901656632	23271059.419931885	G1	0.5729304840133734	0.9945079315928881
GasaE751166	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998758_GasaE751166.pairs.gz	952	0.7473555884107592	0.11138432806785464	23196630.3554655	early/mid-S	0.5352328729590494	0.9945075941928669
GasaE751167	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998759_GasaE751167.pairs.gz	173	0.7589127183118295	0.1035467937888065	24751650.998064213	early/mid-S	0.6080000725465659	0.9952808458929575
GasaE751168	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998760_GasaE751168.pairs.gz	7148	0.44661948192591755	0.21548781802224423	18325400.47793635	G1	0.5074503443218772	0.9936595358030988
GasaE751169	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998761_GasaE751169.pairs.gz	807	0.6071378512860046	0.15228817716728574	22848367.999422874	G1	0.5583072180182934	0.9946304364442407
GasaE751170	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998762_GasaE751170.pairs.gz	1782	0.7436723910171731	0.12311756935270805	22128682.808997784	early/mid-S	0.5295708439331932	0.9943645614423183
GasaE751171	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998763_GasaE751171.pairs.gz	650	0.7303538439675998	0.11042347591303112	24278279.08915012	early/mid-S	0.5488646994671091	0.9941413013702171
GasaE751172	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998764_GasaE751172.pairs.gz	1839	0.6859910952804986	0.1325307212822796	25097009.966264453	early/mid-S	0.5840566748258331	0.9946808510638298
GasaE751173	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998765_GasaE751173.pairs.gz	1327	0.7105724494254941	0.1307765467958769	22933504.96374811	early/mid-S	0.5129142273924653	0.9940469131276976
GasaE751174	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998766_GasaE751174.pairs.gz	2315	0.6475760048093439	0.14347518035039505	22568281.589974456	early/mid-S	0.592162279475597	0.9936196901255094
GasaE751175	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998767_GasaE751175.pairs.gz	7190	0.4480800329529505	0.48475544639043144	9103513.906682312	Post-M	0.5142982464985429	0.9933516851024641
GasaE751176	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998768_GasaE751176.pairs.gz	5361	0.4194243716230973	0.15867288317459716	40909753.92943967	G1	0.5151180625630676	0.9938849646821393
GasaE751177	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998769_GasaE751177.pairs.gz	2009	0.685255014278088	0.12687585266030013	26353366.757496126	early/mid-S	0.6601674918872804	0.9957452093108643
GasaE751178	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998770_GasaE751178.pairs.gz	6228	0.6770571713058599	0.22297106510722406	17045188.81029224	Pre-M	0.5253629117090161	0.9943342527875827
GasaE751179	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998771_GasaE751179.pairs.gz	558	0.7712406664077	0.09935689930510597	25193747.993114345	early/mid-S	0.5694462237872304	0.9946247579585428
GasaE751180	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998772_GasaE751180.pairs.gz	6174	0.5239531947380784	0.16855326521024194	23684774.771346316	G1	0.49326555183946486	0.9929953177257526
GasaE751181	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998773_GasaE751181.pairs.gz	5713	0.5366673444732845	0.14408573855005202	31542095.239787333	G1	0.49322474228610735	0.9933561730856009
GasaE751183	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998774_GasaE751183.pairs.gz	1571	0.750733707471359	0.11914987057189066	23905803.327383038	early/mid-S	0.5288777561504834	0.994476820923102
GasaE751184	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998775_GasaE751184.pairs.gz	305	0.716688128721329	0.1089507392721601	27780507.18624973	early/mid-S	0.6303225806451613	0.9944802867383512
GasaE751185	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998776_GasaE751185.pairs.gz	1313	0.6538971878611479	0.13813294525531825	25312651.080906343	early/mid-S	0.6318711612185168	0.9952028113277547
GasaE751186	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998777_GasaE751186.pairs.gz	1999	0.6594390029654776	0.12835432504012312	25862791.712345995	early/mid-S	0.6179473858638697	0.9952101788737314
GasaE751187	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998778_GasaE751187.pairs.gz	5888	0.7697564562265823	0.14071250151081746	20859585.052895628	Pre-M	0.5381031429397758	0.9944692500604183
GasaE751188	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998779_GasaE751188.pairs.gz	7171	0.4228255854788842	0.21544796623124438	20718728.127908744	G1	0.5308043457003607	0.9936955436499971
GasaE751189	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998780_GasaE751189.pairs.gz	5977	0.5471787341016005	0.16882295840904	25246310.421183	G1	0.6028894671856214	0.9945279661923265
GasaE751190	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998781_GasaE751190.pairs.gz	7055	0.471469938752552	0.21344943960668306	18597849.868227653	G1	0.4927149082971432	0.9934056372642553
GasaE751191	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998782_GasaE751191.pairs.gz	5568	0.5404383743829766	0.16697102227678456	33791709.475563884	G1	0.5107289004647919	0.9934054587163462
GasaE751192	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998783_GasaE751192.pairs.gz	738	0.6830779630464173	0.12344475576542509	24812591.834189128	early/mid-S	0.636977243397263	0.994954512349386
GasaE751193	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998784_GasaE751193.pairs.gz	907	0.7270020372982291	0.10895492545217753	25777953.776539832	early/mid-S	0.5694762426622975	0.995189577659386
GasaE751194	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998785_GasaE751194.pairs.gz	1486	0.6310656698387554	0.14523206649786194	24806214.062326368	early/mid-S	0.5577220649239482	0.9942741599174733
GasaE751195	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998786_GasaE751195.pairs.gz	5856	0.5323101428464939	0.15862591167135498	24883378.251845654	G1	0.5428744097144143	0.9936965932089049
GasaE751196	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998787_GasaE751196.pairs.gz	6097	0.5136535084144146	0.18164909186569542	22088501.866450615	G1	0.5501014525860332	0.9936279713514022
GasaE751197	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998788_GasaE751197.pairs.gz	4325	0.6171175750182736	0.14683202393226935	27024424.848233037	G1	0.5986001776118729	0.9947303460421151
GasaE751198	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998790_GasaE751198.pairs.gz	397	0.6251058303262451	0.14761172805510575	23654301.878968354	G1	0.6211228212206041	0.9940745003560176
GasaE751199	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998795_GasaE751199.pairs.gz	6388	0.5032144414557167	0.1871845465025409	20921134.037110094	G1	0.5351434125991348	0.9940337964086196
GasaE751200	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998800_GasaE751200.pairs.gz	3600	0.5791413422992371	0.15695909813556871	22521777.178274795	G1	0.6125806045848197	0.9945318229392875
GasaE751201	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998805_GasaE751201.pairs.gz	6908	0.470097381569208	0.1900733253145818	21784387.58677196	G1	0.5419442112970337	0.9939461042555852
GasaE751202	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998811_GasaE751202.pairs.gz	3098	0.6734898730035987	0.1293905957231657	27013866.741084028	early/mid-S	0.5349489806293135	0.9946113458621236
GasaE751203	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998816_GasaE751203.pairs.gz	918	0.6886756082219021	0.1316356552969584	20780579.08075018	early/mid-S	0.6246430684171008	0.9948067165707265
GasaE751204	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998821_GasaE751204.pairs.gz	6125	0.4838587800680072	0.15748709122203097	27270461.29790268	G1	0.548620982118316	0.9942318414914754
GasaE751205	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998826_GasaE751205.pairs.gz	69	0.7161745097157924	0.10827827467901179	26833721.106815755	early/mid-S	0.666550974188925	0.994733911462794
GasaE751206	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998832_GasaE751206.pairs.gz	4178	0.5723883499119898	0.152001719268083	28505607.78989459	G1	0.642098546519438	0.9950995405819295
GasaE751207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998839_GasaE751207.pairs.gz	3311	0.5898506731946145	0.15517258261933906	27556635.709703922	G1	0.6193153825873681	0.9945979989827142
GasaE751208	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998845_GasaE751208.pairs.gz	1097	0.7221520078129489	0.1261944428486624	24791208.555860076	early/mid-S	0.570192696031037	0.9949286492308069
GasaE751209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998847_GasaE751209.pairs.gz	6475	0.5019897466907955	0.17188298955549725	24702440.52674661	G1	0.5549250691110141	0.9940126345423108
GasaE751210	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998848_GasaE751210.pairs.gz	2876	0.6808903808146607	0.12821024490119484	27133545.182635795	early/mid-S	0.5650266703473824	0.9949704800662529
GasaE751212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998849_GasaE751212.pairs.gz	3541	0.627248201438849	0.135375033306688	26753726.346302953	G1	0.529267081202399	0.994311784833879
GasaE751213	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998850_GasaE751213.pairs.gz	5697	0.5674640208261702	0.15488236160911636	29370838.01676006	G1	0.5928157197877468	0.9950922403858902
GasaE751214	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998851_GasaE751214.pairs.gz	7030	0.47884385615994546	0.20753883089692163	19422252.731095977	G1	0.5398397160068846	0.9939853162650603
GasaE751215	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998852_GasaE751215.pairs.gz	2666	0.6627498394226773	0.14491631087769674	25046839.26093196	early/mid-S	0.5556465164922755	0.9941526925283417
GasaE751216	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998853_GasaE751216.pairs.gz	1345	0.647035801613604	0.12676521595507473	26828122.90762672	early/mid-S	0.5313859654280338	0.9941669606459705
GasaE751217	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998854_GasaE751217.pairs.gz	39	0.7960045626907544	0.09453196452610702	22714828.17598415	mid-S/G2	0.6327167005796801	0.9950525145098824
GasaE751218	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998855_GasaE751218.pairs.gz	190	0.7109475236678445	0.11465850529196381	24853960.0614403	early/mid-S	0.5995152503595982	0.9946669045111164
GasaE751219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998856_GasaE751219.pairs.gz	664	0.7407600036626683	0.10054756890394652	29616724.281366717	early/mid-S	0.577996033434352	0.9949556106831089
GasaE751220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM6998857_GasaE751220.pairs.gz	6875	0.4470453678993519	0.20004236031685518	20712085.530178532	G1	0.5256005146592747	0.993626676505741
